,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
2812,rajasthan,2018,4,Financial Services,311632,40412600.0
2813,rajasthan,2018,4,Others,352432,374502000.0
2814,rajasthan,2019,1,Peer-to-peer payments,27621606,55246100000.0
2815,rajasthan,2019,1,Recharge & bill payments,11650961,3821180000.0
2816,rajasthan,2019,1,Merchant payments,3921438,1664210000.0
2817,rajasthan,2019,1,Financial Services,359993,36340400.0
2818,rajasthan,2019,1,Others,402042,373355000.0
2819,rajasthan,2019,2,Peer-to-peer payments,25257679,79466500000.0
2820,rajasthan,2019,2,Recharge & bill payments,14968290,5709280000.0
2821,rajasthan,2019,2,Merchant payments,9026751,3435470000.0
2822,rajasthan,2019,2,Financial Services,182685,34134500.0
2823,rajasthan,2019,2,Others,573881,461963000.0
2824,rajasthan,2019,3,Peer-to-peer payments,29885618,97444000000.0
2825,rajasthan,2019,3,Merchant payments,19646612,6705920000.0
2826,rajasthan,2019,3,Recharge & bill payments,16970783,7872720000.0
2827,rajasthan,2019,3,Financial Services,217029,37899900.0
2828,rajasthan,2019,3,Others,583575,407796000.0
2829,rajasthan,2019,4,Peer-to-peer payments,43354317,140449000000.0
2830,rajasthan,2019,4,Recharge & bill payments,20604852,9028860000.0
2831,rajasthan,2019,4,Merchant payments,20544791,9721830000.0
2832,rajasthan,2019,4,Financial Services,101805,25014700.0
2833,rajasthan,2019,4,Others,468477,227574000.0
2834,rajasthan,2020,1,Peer-to-peer payments,48269912,165469000000.0
2835,rajasthan,2020,1,Merchant payments,27880848,13643100000.0
2836,rajasthan,2020,1,Recharge & bill payments,25631131,10961200000.0
2837,rajasthan,2020,1,Financial Services,72604,34466600.0
2838,rajasthan,2020,1,Others,404317,200969000.0
2839,rajasthan,2020,2,Peer-to-peer payments,49160792,166176000000.0
2840,rajasthan,2020,2,Recharge & bill payments,31681776,13014100000.0
2841,rajasthan,2020,2,Merchant payments,20756594,14354200000.0
2842,rajasthan,2020,2,Financial Services,92875,76662300.0
2843,rajasthan,2020,2,Others,262619,142020000.0
2844,rajasthan,2020,3,Peer-to-peer payments,73247856,249007000000.0
2845,rajasthan,2020,3,Merchant payments,45149210,27714700000.0
2846,rajasthan,2020,3,Recharge & bill payments,30148875,16650000000.0
2847,rajasthan,2020,3,Financial Services,146383,113675000.0
2848,rajasthan,2020,3,Others,396352,193213000.0
2849,rajasthan,2020,4,Peer-to-peer payments,88730951,321281000000.0
2850,rajasthan,2020,4,Merchant payments,67367264,46142500000.0
2851,rajasthan,2020,4,Recharge & bill payments,33455755,18123900000.0
2852,rajasthan,2020,4,Financial Services,169294,136059000.0
2853,rajasthan,2020,4,Others,560171,351480000.0
2854,rajasthan,2021,1,Peer-to-peer payments,116733195,408190000000.0
2855,rajasthan,2021,1,Merchant payments,96394132,61936500000.0
2856,rajasthan,2021,1,Recharge & bill payments,38919519,20855500000.0
2857,rajasthan,2021,1,Financial Services,192936,162581000.0
2858,rajasthan,2021,1,Others,491137,347690000.0
2859,rajasthan,2021,2,Peer-to-peer payments,139277445,467784000000.0
2860,rajasthan,2021,2,Merchant payments,97860493,69922900000.0
2861,rajasthan,2021,2,Recharge & bill payments,49501703,23387100000.0
2862,rajasthan,2021,2,Financial Services,216441,186607000.0
2863,rajasthan,2021,2,Others,620957,422032000.0
2864,rajasthan,2021,3,Peer-to-peer payments,181742972,575913000000.0
2865,rajasthan,2021,3,Merchant payments,167819345,105548000000.0
2866,rajasthan,2021,3,Recharge & bill payments,49709657,28335500000.0
2867,rajasthan,2021,3,Financial Services,197211,190362000.0
2868,rajasthan,2021,3,Others,815568,524329000.0
2869,rajasthan,2021,4,Merchant payments,221774624,151968000000.0
2870,rajasthan,2021,4,Peer-to-peer payments,212937264,718215000000.0
2871,rajasthan,2021,4,Recharge & bill payments,51610607,32831200000.0
2872,rajasthan,2021,4,Financial Services,265091,263181000.0
2873,rajasthan,2021,4,Others,1034011,656778000.0
2874,rajasthan,2022,1,Merchant payments,267467038,171182000000.0
2875,rajasthan,2022,1,Peer-to-peer payments,241739380,814525000000.0
2876,rajasthan,2022,1,Recharge & bill payments,54555117,35542900000.0
2877,rajasthan,2022,1,Financial Services,244029,243341000.0
2878,rajasthan,2022,1,Others,956656,556410000.0
2879,rajasthan,2022,2,Merchant payments,336900860,208239000000.0
2880,rajasthan,2022,2,Peer-to-peer payments,263380560,905641000000.0
2881,rajasthan,2022,2,Recharge & bill payments,59879660,38325700000.0
2882,rajasthan,2022,2,Financial Services,170705,175399000.0
2883,rajasthan,2022,2,Others,838365,452455000.0
2884,rajasthan,2022,3,Merchant payments,398104319,230610000000.0
2885,rajasthan,2022,3,Peer-to-peer payments,299383118,961209000000.0
2886,rajasthan,2022,3,Recharge & bill payments,69118763,46000400000.0
2887,rajasthan,2022,3,Financial Services,215235,220272000.0
2888,rajasthan,2022,3,Others,719925,449515000.0
2889,rajasthan,2022,4,Merchant payments,457778005,275195000000.0
2890,rajasthan,2022,4,Peer-to-peer payments,334316758,1130380000000.0
2891,rajasthan,2022,4,Recharge & bill payments,72510470,50610000000.0
2892,rajasthan,2022,4,Financial Services,244442,270659000.0
2893,rajasthan,2022,4,Others,725173,500361000.0
2894,sikkim,2018,1,Recharge & bill payments,26965,4823940.0
2895,sikkim,2018,1,Peer-to-peer payments,13559,56334600.0
2896,sikkim,2018,1,Merchant payments,1349,1677580.0
2897,sikkim,2018,1,Financial Services,608,86906.8
2898,sikkim,2018,1,Others,1597,1727920.0
2899,sikkim,2018,2,Recharge & bill payments,45435,9465770.0
2900,sikkim,2018,2,Peer-to-peer payments,24237,127052000.0
2901,sikkim,2018,2,Merchant payments,2556,4713230.0
2902,sikkim,2018,2,Financial Services,562,218130.0
2903,sikkim,2018,2,Others,1788,2243970.0
2904,sikkim,2018,3,Recharge & bill payments,58421,12221500.0
2905,sikkim,2018,3,Peer-to-peer payments,43195,215547000.0
2906,sikkim,2018,3,Merchant payments,4521,5322300.0
2907,sikkim,2018,3,Financial Services,562,261767.0
2908,sikkim,2018,3,Others,1801,1727240.0
2909,sikkim,2018,4,Recharge & bill payments,79232,16713800.0
2910,sikkim,2018,4,Peer-to-peer payments,65451,351253000.0
2911,sikkim,2018,4,Merchant payments,7452,12637800.0
2912,sikkim,2018,4,Financial Services,717,596473.0
2913,sikkim,2018,4,Others,1681,1939970.0
2914,sikkim,2019,1,Peer-to-peer payments,121984,422988000.0
2915,sikkim,2019,1,Recharge & bill payments,96878,20711600.0
2916,sikkim,2019,1,Merchant payments,18346,11837300.0
2917,sikkim,2019,1,Financial Services,1225,191594.0
2918,sikkim,2019,1,Others,1854,2265110.0
2919,sikkim,2019,2,Peer-to-peer payments,172125,674044000.0
2920,sikkim,2019,2,Recharge & bill payments,142582,32535300.0
2921,sikkim,2019,2,Merchant payments,66722,28248000.0
2922,sikkim,2019,2,Financial Services,2294,310198.0
2923,sikkim,2019,2,Others,4521,3756450.0
2924,sikkim,2019,3,Peer-to-peer payments,203052,794236000.0
2925,sikkim,2019,3,Merchant payments,188753,52337300.0
2926,sikkim,2019,3,Recharge & bill payments,156125,33922200.0
2927,sikkim,2019,3,Financial Services,288,548143.0
2928,sikkim,2019,3,Others,4218,3672900.0
2929,sikkim,2019,4,Peer-to-peer payments,508471,1086460000.0
2930,sikkim,2019,4,Recharge & bill payments,181287,42705700.0
2931,sikkim,2019,4,Merchant payments,73992,43954500.0
2932,sikkim,2019,4,Financial Services,373,494076.0
2933,sikkim,2019,4,Others,2947,2898160.0
2934,sikkim,2020,1,Peer-to-peer payments,230413,954765000.0
2935,sikkim,2020,1,Recharge & bill payments,215586,53588500.0
2936,sikkim,2020,1,Merchant payments,79881,43201700.0
2937,sikkim,2020,1,Financial Services,345,175570.0
2938,sikkim,2020,1,Others,1893,1745150.0
2939,sikkim,2020,2,Recharge & bill payments,297620,78397200.0
2940,sikkim,2020,2,Peer-to-peer payments,186495,939900000.0
2941,sikkim,2020,2,Merchant payments,31442,34385200.0
2942,sikkim,2020,2,Financial Services,883,999656.0
2943,sikkim,2020,2,Others,1291,936594.0
2944,sikkim,2020,3,Recharge & bill payments,298885,83894600.0
2945,sikkim,2020,3,Peer-to-peer payments,245087,1255520000.0
2946,sikkim,2020,3,Merchant payments,49299,58337200.0
2947,sikkim,2020,3,Financial Services,1252,1795370.0
2948,sikkim,2020,3,Others,1912,1378390.0
2949,sikkim,2020,4,Peer-to-peer payments,334069,1711730000.0
2950,sikkim,2020,4,Recharge & bill payments,301382,90168600.0
2951,sikkim,2020,4,Merchant payments,95503,112478000.0
2952,sikkim,2020,4,Financial Services,1427,2361190.0
2953,sikkim,2020,4,Others,2654,2537860.0
2954,sikkim,2021,1,Peer-to-peer payments,403703,1965490000.0
2955,sikkim,2021,1,Recharge & bill payments,279679,93174100.0
2956,sikkim,2021,1,Merchant payments,112925,154183000.0
2957,sikkim,2021,1,Financial Services,1844,3027800.0
2958,sikkim,2021,1,Others,2038,1789870.0
2959,sikkim,2021,2,Peer-to-peer payments,473141,2125760000.0
2960,sikkim,2021,2,Recharge & bill payments,345495,103847000.0
2961,sikkim,2021,2,Merchant payments,153671,190473000.0
2962,sikkim,2021,2,Financial Services,1865,2851870.0
2963,sikkim,2021,2,Others,2542,1969530.0
2964,sikkim,2021,3,Peer-to-peer payments,595826,2582080000.0
2965,sikkim,2021,3,Recharge & bill payments,346173,111614000.0
2966,sikkim,2021,3,Merchant payments,213808,290733000.0
2967,sikkim,2021,3,Financial Services,1689,2624560.0
2968,sikkim,2021,3,Others,3098,2290510.0
2969,sikkim,2021,4,Peer-to-peer payments,831597,3548510000.0
2970,sikkim,2021,4,Recharge & bill payments,376078,136474000.0
2971,sikkim,2021,4,Merchant payments,369343,504586000.0
2972,sikkim,2021,4,Financial Services,2269,3162020.0
2973,sikkim,2021,4,Others,5058,4052910.0
2974,sikkim,2022,1,Peer-to-peer payments,916940,3650960000.0
2975,sikkim,2022,1,Merchant payments,449273,570785000.0
2976,sikkim,2022,1,Recharge & bill payments,371579,139136000.0
2977,sikkim,2022,1,Financial Services,2124,3062330.0
2978,sikkim,2022,1,Others,4386,3487320.0
2979,sikkim,2022,2,Peer-to-peer payments,1198014,4596500000.0
2980,sikkim,2022,2,Merchant payments,706658,847498000.0
2981,sikkim,2022,2,Recharge & bill payments,411189,162174000.0
2982,sikkim,2022,2,Financial Services,1758,1861280.0
2983,sikkim,2022,2,Others,4462,3070990.0
2984,sikkim,2022,3,Peer-to-peer payments,1222037,4173700000.0
2985,sikkim,2022,3,Merchant payments,772650,830361000.0
2986,sikkim,2022,3,Recharge & bill payments,397207,153568000.0
2987,sikkim,2022,3,Financial Services,1538,2851320.0
2988,sikkim,2022,3,Others,3326,2396300.0
2989,sikkim,2022,4,Peer-to-peer payments,1548662,5175160000.0
2990,sikkim,2022,4,Merchant payments,1033541,1096220000.0
2991,sikkim,2022,4,Recharge & bill payments,470639,181282000.0
2992,sikkim,2022,4,Financial Services,2049,2701970.0
2993,sikkim,2022,4,Others,3448,3025620.0
2994,tamil-nadu,2018,1,Recharge & bill payments,3308548,646028000.0
2995,tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031500000.0
2996,tamil-nadu,2018,1,Merchant payments,326510,272002000.0
2997,tamil-nadu,2018,1,Financial Services,115363,31876100.0
2998,tamil-nadu,2018,1,Others,305588,280132000.0
2999,tamil-nadu,2018,2,Recharge & bill payments,4464677,1189890000.0
3000,tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067600000.0
3001,tamil-nadu,2018,2,Merchant payments,627918,517130000.0
3002,tamil-nadu,2018,2,Financial Services,167035,65402400.0
3003,tamil-nadu,2018,2,Others,298736,285794000.0
3004,tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792500000.0
3005,tamil-nadu,2018,3,Recharge & bill payments,5148411,1521550000.0
3006,tamil-nadu,2018,3,Merchant payments,1290978,733190000.0
3007,tamil-nadu,2018,3,Financial Services,191732,37049200.0
3008,tamil-nadu,2018,3,Others,332121,245839000.0
3009,tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180100000.0
3010,tamil-nadu,2018,4,Recharge & bill payments,7093764,2020330000.0
3011,tamil-nadu,2018,4,Merchant payments,3145621,1742900000.0
3012,tamil-nadu,2018,4,Financial Services,228398,46571800.0
3013,tamil-nadu,2018,4,Others,451114,312186000.0
3014,tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296300000.0
3015,tamil-nadu,2019,1,Recharge & bill payments,8863289,2695320000.0
3016,tamil-nadu,2019,1,Merchant payments,4195222,1924460000.0
3017,tamil-nadu,2019,1,Financial Services,193261,31217100.0
3018,tamil-nadu,2019,1,Others,377347,256742000.0
3019,tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924100000.0
3020,tamil-nadu,2019,2,Recharge & bill payments,8414514,3280030000.0
3021,tamil-nadu,2019,2,Merchant payments,6296995,2690330000.0
3022,tamil-nadu,2019,2,Financial Services,70142,18334600.0
3023,tamil-nadu,2019,2,Others,437125,294847000.0
3024,tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615300000.0
3025,tamil-nadu,2019,3,Merchant payments,10344027,4079320000.0
3026,tamil-nadu,2019,3,Recharge & bill payments,9246678,3964140000.0
3027,tamil-nadu,2019,3,Financial Services,88261,27213700.0
3028,tamil-nadu,2019,3,Others,453581,273599000.0
3029,tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858000000.0
3030,tamil-nadu,2019,4,Merchant payments,16153034,6420190000.0
3031,tamil-nadu,2019,4,Recharge & bill payments,11157765,4681450000.0
3032,tamil-nadu,2019,4,Financial Services,60624,24332200.0
3033,tamil-nadu,2019,4,Others,410980,206859000.0
3034,tamil-nadu,2020,1,Peer-to-peer payments,30880360,101908000000.0
3035,tamil-nadu,2020,1,Merchant payments,21541556,8950740000.0
3036,tamil-nadu,2020,1,Recharge & bill payments,14134259,5493240000.0
3037,tamil-nadu,2020,1,Financial Services,61427,41422100.0
3038,tamil-nadu,2020,1,Others,335871,176605000.0
3039,tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347600000.0
3040,tamil-nadu,2020,2,Recharge & bill payments,18474731,6414780000.0
3041,tamil-nadu,2020,2,Merchant payments,11477546,6909360000.0
3042,tamil-nadu,2020,2,Financial Services,78584,89189400.0
3043,tamil-nadu,2020,2,Others,138405,65529500.0
3044,tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561000000.0
3045,tamil-nadu,2020,3,Merchant payments,20664887,12554600000.0
3046,tamil-nadu,2020,3,Recharge & bill payments,17521756,7476950000.0
3047,tamil-nadu,2020,3,Financial Services,129671,158512000.0
3048,tamil-nadu,2020,3,Others,207434,90281000.0
3049,tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196000000.0
3050,tamil-nadu,2020,4,Merchant payments,41297305,24417800000.0
3051,tamil-nadu,2020,4,Recharge & bill payments,21563946,9462550000.0
3052,tamil-nadu,2020,4,Financial Services,153044,186775000.0
3053,tamil-nadu,2020,4,Others,364665,209736000.0
3054,tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405000000.0
3055,tamil-nadu,2021,1,Merchant payments,53811885,30722800000.0
3056,tamil-nadu,2021,1,Recharge & bill payments,24826273,11115900000.0
3057,tamil-nadu,2021,1,Financial Services,170620,215319000.0
3058,tamil-nadu,2021,1,Others,301617,208899000.0
3059,tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379000000.0
3060,tamil-nadu,2021,2,Merchant payments,52048347,33504800000.0
3061,tamil-nadu,2021,2,Recharge & bill payments,32753032,13155300000.0
3062,tamil-nadu,2021,2,Financial Services,192614,225113000.0
3063,tamil-nadu,2021,2,Others,351547,223055000.0
3064,tamil-nadu,2021,3,Merchant payments,85074941,52932200000.0
3065,tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121000000.0
3066,tamil-nadu,2021,3,Recharge & bill payments,34751691,15613300000.0
3067,tamil-nadu,2021,3,Financial Services,182097,246147000.0
3068,tamil-nadu,2021,3,Others,515319,294623000.0
3069,tamil-nadu,2021,4,Merchant payments,117578360,70539100000.0
3070,tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529000000.0
3071,tamil-nadu,2021,4,Recharge & bill payments,36163870,18979200000.0
3072,tamil-nadu,2021,4,Financial Services,228761,275850000.0
3073,tamil-nadu,2021,4,Others,691914,400412000.0
3074,tamil-nadu,2022,1,Merchant payments,139788772,81798200000.0
3075,tamil-nadu,2022,1,Peer-to-peer payments,119383791,409632000000.0
3076,tamil-nadu,2022,1,Recharge & bill payments,34579431,20705100000.0
3077,tamil-nadu,2022,1,Financial Services,241201,298216000.0
3078,tamil-nadu,2022,1,Others,579955,355987000.0
3079,tamil-nadu,2022,2,Merchant payments,179245529,100813000000.0
3080,tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333000000.0
3081,tamil-nadu,2022,2,Recharge & bill payments,38257271,24477700000.0
3082,tamil-nadu,2022,2,Financial Services,202498,233055000.0
3083,tamil-nadu,2022,2,Others,459948,277767000.0
3084,tamil-nadu,2022,3,Merchant payments,202149276,109801000000.0
3085,tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880000000.0
3086,tamil-nadu,2022,3,Recharge & bill payments,41919063,27694200000.0
3087,tamil-nadu,2022,3,Financial Services,217741,238070000.0
3088,tamil-nadu,2022,3,Others,404438,265435000.0
3089,tamil-nadu,2022,4,Merchant payments,229308285,118848000000.0
3090,tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511000000.0
3091,tamil-nadu,2022,4,Recharge & bill payments,43391904,29719400000.0
3092,tamil-nadu,2022,4,Financial Services,295740,334812000.0
3093,tamil-nadu,2022,4,Others,400402,275989000.0
3094,telangana,2018,1,Recharge & bill payments,4209319,831913000.0
3095,telangana,2018,1,Peer-to-peer payments,3307245,11748300000.0
3096,telangana,2018,1,Merchant payments,351474,282899000.0
3097,telangana,2018,1,Financial Services,262876,57011900.0
3098,telangana,2018,1,Others,391852,388111000.0
3099,telangana,2018,2,Peer-to-peer payments,4784079,20748500000.0
3100,telangana,2018,2,Recharge & bill payments,4686542,1274130000.0
3101,telangana,2018,2,Merchant payments,701082,551697000.0
3102,telangana,2018,2,Financial Services,277805,85498200.0
3103,telangana,2018,2,Others,315162,357356000.0
3104,telangana,2018,3,Peer-to-peer payments,11560952,29253500000.0
3105,telangana,2018,3,Recharge & bill payments,5328881,1568140000.0
3106,telangana,2018,3,Merchant payments,1770075,855534000.0
3107,telangana,2018,3,Financial Services,307312,52554100.0
3108,telangana,2018,3,Others,365483,300363000.0
3109,telangana,2018,4,Peer-to-peer payments,15571288,44541700000.0
3110,telangana,2018,4,Recharge & bill payments,7121135,2165870000.0
3111,telangana,2018,4,Merchant payments,5315161,2356840000.0
3112,telangana,2018,4,Financial Services,392423,64569200.0
3113,telangana,2018,4,Others,521147,380140000.0
3114,telangana,2019,1,Peer-to-peer payments,40488967,87361200000.0
3115,telangana,2019,1,Merchant payments,12341901,4144370000.0
3116,telangana,2019,1,Recharge & bill payments,11525394,3619120000.0
3117,telangana,2019,1,Financial Services,463688,54548000.0
3118,telangana,2019,1,Others,470752,343990000.0
3119,telangana,2019,2,Peer-to-peer payments,46741594,141096000000.0
3120,telangana,2019,2,Merchant payments,25682382,8442740000.0
3121,telangana,2019,2,Recharge & bill payments,16225017,5603480000.0
3122,telangana,2019,2,Financial Services,252173,43627300.0
3123,telangana,2019,2,Others,709213,490894000.0
3124,telangana,2019,3,Peer-to-peer payments,59981113,180343000000.0
3125,telangana,2019,3,Merchant payments,44035953,14308600000.0
3126,telangana,2019,3,Recharge & bill payments,16437222,6793700000.0
3127,telangana,2019,3,Financial Services,183163,39617200.0
3128,telangana,2019,3,Others,857925,445279000.0
3129,telangana,2019,4,Peer-to-peer payments,82587060,249347000000.0
3130,telangana,2019,4,Merchant payments,59347809,21510600000.0
3131,telangana,2019,4,Recharge & bill payments,20797056,9561320000.0
3132,telangana,2019,4,Financial Services,137291,33453900.0
3133,telangana,2019,4,Others,703042,294689000.0
3134,telangana,2020,1,Peer-to-peer payments,95668911,327642000000.0
3135,telangana,2020,1,Merchant payments,76818285,31076400000.0
3136,telangana,2020,1,Recharge & bill payments,26324268,12324300000.0
3137,telangana,2020,1,Financial Services,88184,59500600.0
3138,telangana,2020,1,Others,509877,241784000.0
3139,telangana,2020,2,Peer-to-peer payments,76683293,279479000000.0
3140,telangana,2020,2,Merchant payments,44181999,26712000000.0
3141,telangana,2020,2,Recharge & bill payments,30885875,15106900000.0
3142,telangana,2020,2,Financial Services,116776,134170000.0
3143,telangana,2020,2,Others,187200,100126000.0
3144,telangana,2020,3,Peer-to-peer payments,116668399,437459000000.0
3145,telangana,2020,3,Merchant payments,86836471,49743200000.0
3146,telangana,2020,3,Recharge & bill payments,32352860,18378500000.0
3147,telangana,2020,3,Financial Services,195857,223377000.0
3148,telangana,2020,3,Others,318539,156876000.0
3149,telangana,2020,4,Peer-to-peer payments,160607487,591977000000.0
3150,telangana,2020,4,Merchant payments,143897953,81725900000.0
3151,telangana,2020,4,Recharge & bill payments,38174710,22006200000.0
3152,telangana,2020,4,Financial Services,230134,275358000.0
3153,telangana,2020,4,Others,733503,366346000.0
3154,telangana,2021,1,Merchant payments,185230619,95927300000.0
3155,telangana,2021,1,Peer-to-peer payments,179738195,676276000000.0
3156,telangana,2021,1,Recharge & bill payments,46371555,26447600000.0
3157,telangana,2021,1,Financial Services,262473,320153000.0
3158,telangana,2021,1,Others,969268,387878000.0
3159,telangana,2021,2,Peer-to-peer payments,230861833,872152000000.0
3160,telangana,2021,2,Merchant payments,205232899,123208000000.0
3161,telangana,2021,2,Recharge & bill payments,58637866,31877300000.0
3162,telangana,2021,2,Financial Services,278546,300569000.0
3163,telangana,2021,2,Others,856400,420723000.0
3164,telangana,2021,3,Merchant payments,286735350,159227000000.0
3165,telangana,2021,3,Peer-to-peer payments,271436926,981755000000.0
3166,telangana,2021,3,Recharge & bill payments,62744121,36434900000.0
3167,telangana,2021,3,Financial Services,235519,329139000.0
3168,telangana,2021,3,Others,1734852,543117000.0
3169,telangana,2021,4,Merchant payments,376584215,212975000000.0
3170,telangana,2021,4,Peer-to-peer payments,331774591,1204990000000.0
3171,telangana,2021,4,Recharge & bill payments,66477036,44760400000.0
3172,telangana,2021,4,Financial Services,298871,392142000.0
3173,telangana,2021,4,Others,855060,639659000.0
3174,telangana,2022,1,Merchant payments,449186799,243842000000.0
3175,telangana,2022,1,Peer-to-peer payments,368048408,1375290000000.0
3176,telangana,2022,1,Recharge & bill payments,66352138,50470400000.0
3177,telangana,2022,1,Financial Services,284035,394284000.0
3178,telangana,2022,1,Others,2582005,642006000.0
3179,telangana,2022,2,Merchant payments,565370506,307468000000.0
3180,telangana,2022,2,Peer-to-peer payments,422056582,1580010000000.0
3181,telangana,2022,2,Recharge & bill payments,75099130,63136800000.0
3182,telangana,2022,2,Financial Services,245023,324858000.0
3183,telangana,2022,2,Others,611316,470433000.0
3184,telangana,2022,3,Merchant payments,880414292,447151000000.0
3185,telangana,2022,3,Peer-to-peer payments,626830752,2170170000000.0
3186,telangana,2022,3,Recharge & bill payments,119779835,87937200000.0
3187,telangana,2022,3,Financial Services,340458,442784000.0
3188,telangana,2022,3,Others,800064,621901000.0
3189,telangana,2022,4,Merchant payments,1002521735,491556000000.0
3190,telangana,2022,4,Peer-to-peer payments,694612831,2393380000000.0
3191,telangana,2022,4,Recharge & bill payments,121188131,92136800000.0
3192,telangana,2022,4,Financial Services,401838,498719000.0
3193,telangana,2022,4,Others,782297,680681000.0
3194,tripura,2018,1,Recharge & bill payments,86819,14079400.0
3195,tripura,2018,1,Peer-to-peer payments,44844,112230000.0
3196,tripura,2018,1,Financial Services,4842,672248.0
3197,tripura,2018,1,Merchant payments,4833,6080960.0
3198,tripura,2018,1,Others,6819,4916270.0
3199,tripura,2018,2,Recharge & bill payments,118171,22554400.0
3200,tripura,2018,2,Peer-to-peer payments,73821,197667000.0
3201,tripura,2018,2,Merchant payments,9621,10571000.0
3202,tripura,2018,2,Financial Services,6925,1264100.0
3203,tripura,2018,2,Others,6021,4835390.0
3204,tripura,2018,3,Peer-to-peer payments,186065,398867000.0
3205,tripura,2018,3,Recharge & bill payments,156308,33484800.0
3206,tripura,2018,3,Merchant payments,21476,16092400.0
3207,tripura,2018,3,Financial Services,8106,1080000.0
3208,tripura,2018,3,Others,5748,4338750.0
3209,tripura,2018,4,Recharge & bill payments,204720,38334800.0
3210,tripura,2018,4,Peer-to-peer payments,179739,549069000.0
3211,tripura,2018,4,Merchant payments,50888,31066500.0
3212,tripura,2018,4,Financial Services,6441,1023130.0
3213,tripura,2018,4,Others,6271,5392370.0
3214,tripura,2019,1,Peer-to-peer payments,296993,679165000.0
3215,tripura,2019,1,Recharge & bill payments,227997,44429400.0
3216,tripura,2019,1,Merchant payments,46642,28110000.0
3217,tripura,2019,1,Financial Services,4189,461474.0
3218,tripura,2019,1,Others,5105,4728790.0
3219,tripura,2019,2,Peer-to-peer payments,240776,751114000.0
3220,tripura,2019,2,Recharge & bill payments,218649,48989400.0
3221,tripura,2019,2,Merchant payments,64829,35275700.0
3222,tripura,2019,2,Financial Services,1899,339184.0
3223,tripura,2019,2,Others,6405,6103640.0
3224,tripura,2019,3,Recharge & bill payments,339539,81845400.0
3225,tripura,2019,3,Peer-to-peer payments,270163,884624000.0
3226,tripura,2019,3,Merchant payments,68399,44802100.0
3227,tripura,2019,3,Financial Services,27970,582021.0
3228,tripura,2019,3,Others,5646,5524360.0
3229,tripura,2019,4,Recharge & bill payments,373779,88001600.0
3230,tripura,2019,4,Peer-to-peer payments,359076,1071510000.0
3231,tripura,2019,4,Merchant payments,62458,51274000.0
3232,tripura,2019,4,Financial Services,2239,377098.0
3233,tripura,2019,4,Others,4272,4239790.0
3234,tripura,2020,1,Recharge & bill payments,449584,114355000.0
3235,tripura,2020,1,Peer-to-peer payments,366218,1400690000.0
3236,tripura,2020,1,Merchant payments,102861,68590600.0
3237,tripura,2020,1,Financial Services,1722,1066650.0
3238,tripura,2020,1,Others,4117,4071400.0
3239,tripura,2020,2,Recharge & bill payments,600206,163220000.0
3240,tripura,2020,2,Peer-to-peer payments,346863,1501450000.0
3241,tripura,2020,2,Merchant payments,97816,99796000.0
3242,tripura,2020,2,Financial Services,2904,2247780.0
3243,tripura,2020,2,Others,4731,2459200.0
3244,tripura,2020,3,Recharge & bill payments,627363,185202000.0
3245,tripura,2020,3,Peer-to-peer payments,477769,1959370000.0
3246,tripura,2020,3,Merchant payments,202106,190218000.0
3247,tripura,2020,3,Financial Services,3828,3141390.0
3248,tripura,2020,3,Others,6819,3886910.0
3249,tripura,2020,4,Peer-to-peer payments,650386,2683790000.0
3250,tripura,2020,4,Recharge & bill payments,631611,192386000.0
3251,tripura,2020,4,Merchant payments,357567,296872000.0
3252,tripura,2020,4,Financial Services,4084,3666640.0
3253,tripura,2020,4,Others,8242,5416160.0
3254,tripura,2021,1,Peer-to-peer payments,643366,2821230000.0
3255,tripura,2021,1,Recharge & bill payments,508718,173211000.0
3256,tripura,2021,1,Merchant payments,350366,333743000.0
3257,tripura,2021,1,Financial Services,3146,2879930.0
3258,tripura,2021,1,Others,5827,4281070.0
3259,tripura,2021,2,Peer-to-peer payments,703728,2865660000.0
3260,tripura,2021,2,Recharge & bill payments,589839,189808000.0
3261,tripura,2021,2,Merchant payments,440060,404916000.0
3262,tripura,2021,2,Financial Services,3656,3503930.0
3263,tripura,2021,2,Others,7146,4271260.0
3264,tripura,2021,3,Peer-to-peer payments,864329,3491900000.0
3265,tripura,2021,3,Recharge & bill payments,620991,215226000.0
3266,tripura,2021,3,Merchant payments,584079,648505000.0
3267,tripura,2021,3,Financial Services,2886,3473150.0
